"saleLineID","saleID","itemID","unitQuantity","unitPrice","avgCost","discountAmount","discountPercent","tax","taxClassID","note","isWorkorder","createTime"
"15826","9388","6","1","13.15","0","0","0","true","1","","true","2024-06-13T14:50:19+00:00"
"15827","9388","991","1","10.33","0","0","0","true","1","","true","2024-06-13T14:50:20+00:00"
"15828","9347","0","1","0","0","0","0","true","2","","true","2024-06-14T14:13:32+00:00"
"15829","9347","889","1","60","0","0","0","false","1","","true","2024-06-14T14:13:53+00:00"
"15830","9347","139","2","3","1.19","0","0","true","1","","true","2024-06-14T14:14:01+00:00"
"15831","9347","316","2","3.5","0","0","0","true","1","","true","2024-06-14T14:14:03+00:00"
"15832","9347","184","2","50","0","0","0","true","1","","true","2024-06-14T14:15:03+00:00"
"15833","9347","991","2","10.33","0","0","0.3","true","1","","true","2024-06-14T14:15:28+00:00"
"15834","9347","6","1","13.15","0","0","0","true","1","","true","2024-06-14T14:15:31+00:00"
"15835","9342","0","1","0","0","0","0","true","2","","true","2024-06-14T14:37:16+00:00"
"15836","9342","142","2","10","0","0","0","true","1","","true","2024-06-14T14:37:46+00:00"
"15837","9342","156","2","15","0","0","0","true","1","","true","2024-06-14T14:37:47+00:00"
"15838","9342","317","2","12","0","0","0","true","1","","true","2024-06-14T14:37:47+00:00"
"15839","9276","489","1","1.88","0","0","0","true","1","","false","2024-06-14T15:24:21+00:00"
"15840","9276","250","1","1.88","0","0","0","true","1","","false","2024-06-14T15:24:26+00:00"
"15841","9279","991","1","10.33","0","0","0","true","1","","false","2024-06-14T15:43:32+00:00"
"15842","9279","6","1","13.15","0","0","0","true","1","","false","2024-06-14T15:43:32+00:00"
"15843","9667","0","1","0","0","0","0","true","2","","true","2024-06-15T14:21:08+00:00"
"15844","9541","0","1","0","0","0","0","true","2","","true","2024-06-15T14:35:50+00:00"
"15845","9345","0","1","0","0","0","0","true","2","","true","2024-06-15T14:52:47+00:00"
"15846","9345","17","1","19.72","0","0","0","true","1","","true","2024-06-15T14:53:17+00:00"
"15847","9345","6","1","13.15","0","0","0","true","1","","true","2024-06-15T14:53:18+00:00"
"15848","9345","142","1","10","0","0","0","true","1","","true","2024-06-15T14:53:22+00:00"
"15849","9345","156","1","15","0","0","0","true","1","","true","2024-06-15T14:53:22+00:00"
"15850","9345","317","1","12","0","0","0","true","1","","true","2024-06-15T14:53:23+00:00"
"15851","10128","0","1","0","0","0","0","true","2","","true","2024-06-15T15:05:22+00:00"
"15853","9375","0","1","0","0","0","0","true","2","","true","2024-06-15T15:16:42+00:00"
"15854","9375","685","1","85","0","0","0","false","1","","true","2024-06-15T15:17:55+00:00"
"15855","9287","191","2","60","0","0","0","true","1","","true","2024-06-15T15:33:38+00:00"
"15856","9558","0","1","120","0","0","0","true","3","","true","2024-06-15T15:44:15+00:00"
"15857","9286","404","1","50","0","0","0","true","1","","false","2024-06-15T17:11:51+00:00"
"15859","9502","0","1","0","0","0","0","true","2","","true","2024-06-15T17:54:17+00:00"
"15860","0","0","1","0","0","0","0","true","2","","true","2024-06-15T18:15:15+00:00"
"15861","0","666","1","1500","0","0","0","true","1","","true","2024-06-15T18:43:14+00:00"
"15862","9328","0","1","0","0","0","0","true","2","","true","2024-06-15T19:05:01+00:00"
"15863","9328","142","2","10","0","0","0","true","1","","true","2024-06-15T19:05:23+00:00"
"15864","9328","156","2","15","0","0","0","true","1","","true","2024-06-15T19:05:23+00:00"
"15865","9328","317","2","12","0","0","0","true","1","","true","2024-06-15T19:05:23+00:00"
"15866","9388","932","1","12","7.49","0","0","true","1","","true","2024-06-15T19:47:21+00:00"
"15867","9429","0","1","0","0","0","0","true","2","","true","2024-06-16T14:04:45+00:00"
"15868","9294","162","1","30","0","0","0","true","1","","false","2024-06-16T14:36:05+00:00"
"15869","9294","991","2","10.33","0","0","0","true","1","","false","2024-06-16T14:36:28+00:00"
"15871","9298","0","1","0","0","0","0","true","2","","true","2024-06-16T15:12:37+00:00"
"15872","9393","0","1","0","0","0","0","true","2","","true","2024-06-16T15:41:59+00:00"
"15873","9393","1026","1","65","36.49","0","0","true","1","","true","2024-06-16T15:54:17+00:00"
"15874","9393","114","1","40","0","0","0","true","1","","true","2024-06-16T15:54:33+00:00"
"15875","9298","156","1","15","0","0","0","true","1","","true","2024-06-16T16:17:22+00:00"
"15876","9298","317","1","12","0","0","0","true","1","","true","2024-06-16T16:17:26+00:00"
"15877","9298","142","1","10","0","0","0","true","1","","true","2024-06-16T16:17:37+00:00"
"15878","0","172","1","160","0","0","0","true","1","","true","2024-06-16T16:38:11+00:00"
"15879","0","0","1","40","0","0","0","true","2","","true","2024-06-16T16:38:37+00:00"
"15880","0","519","1","70","0","0","0.5","true","2","","true","2024-06-16T16:38:55+00:00"
"15881","9299","0","1","0","0","0","0","true","2","","true","2024-06-16T17:00:05+00:00"
"15882","9299","156","1","15","0","0","0","true","1","","true","2024-06-16T17:43:42+00:00"
"15883","9299","142","1","10","0","0","0","true","1","","true","2024-06-16T17:43:48+00:00"
"15884","9313","139","1","3","1.19","0","0","true","1","","true","2024-06-16T19:09:20+00:00"
"15885","9313","316","1","3.5","0","0","0","true","1","","true","2024-06-16T19:09:23+00:00"
"15886","9393","391","1","12","0","0","0","true","1","","true","2024-06-16T19:47:20+00:00"
"15887","9393","1179","2","12","0","0","0","true","1","","true","2024-06-16T19:47:35+00:00"
"15889","9300","991","1","10.33","0","0","0","true","1","","false","2024-06-16T20:37:22+00:00"
"15890","9525","0","1","0","0","0","0","true","2","","true","2024-06-17T15:47:34+00:00"
"15891","9325","0","1","0","0","0","0","true","2","","true","2024-06-17T16:10:05+00:00"
"15892","9325","991","1","10.33","0","0","0","true","1","","true","2024-06-17T16:51:25+00:00"
"15893","9325","6","2","13.15","0","0","0","true","1","","true","2024-06-17T16:51:34+00:00"
"15895","9321","1135","13","5","0","0","0","true","1","","false","2024-06-17T17:10:11+00:00"
"15897","9322","0","1","0","0","0","0","true","2","","true","2024-06-17T17:15:16+00:00"
"15898","9322","991","1","10.33","0","0","0","true","1","","true","2024-06-17T17:15:23+00:00"
"15899","9322","6","1","13.15","0","0","0.25","true","1","","true","2024-06-17T17:15:25+00:00"
"15901","9347","391","1","12","0","0","0","true","1","","true","2024-06-17T18:30:48+00:00"
"15902","9347","112","1","20","0","0","0","true","1","","true","2024-06-17T18:31:03+00:00"
"15905","9338","0","1","0","0","0","0","true","2","","true","2024-06-17T19:19:45+00:00"
"15906","9393","139","1","3","1.19","0","0","true","1","","true","2024-06-17T19:59:51+00:00"
"15907","9393","138","3","3","0","0","0","true","1","","true","2024-06-17T19:59:55+00:00"
"15908","9393","991","1","10.33","0","0","0","true","1","","true","2024-06-17T20:00:25+00:00"
"15909","9393","6","1","13.15","0","0","0","true","1","","true","2024-06-17T20:00:42+00:00"
"15910","9338","994","1","18.22","0","0","0","true","1","","true","2024-06-17T20:04:33+00:00"
"15911","9338","991","1","10.33","0","0","0","true","1","","true","2024-06-17T20:04:34+00:00"
"15912","9333","928","1","80","0","0","0","true","1","","false","2024-06-17T20:28:49+00:00"
"15913","9333","979","1","40","0","0","0","true","1","","false","2024-06-17T20:28:49+00:00"
"15914","9399","0","1","0","0","0","0","true","2","","true","2024-06-17T20:30:35+00:00"
"15915","9350","0","1","0","0","0","0","true","2","","true","2024-06-18T14:24:07+00:00"
"15916","9350","991","1","10.33","0","0","0","true","1","","true","2024-06-18T14:24:25+00:00"
"15917","9350","6","1","13.15","0","0","0","true","1","","true","2024-06-18T14:24:25+00:00"
"15918","0","0","1","0","0","0","0","true","2","","true","2024-06-18T15:30:22+00:00"
"15919","0","172","1","160","0","0","0","true","1","","true","2024-06-18T15:31:02+00:00"
"15920","0","0","1","40","0","0","0","true","2","","true","2024-06-18T15:31:27+00:00"
"15921","0","519","1","70","0","0","0.5","true","2","","true","2024-06-18T15:31:32+00:00"
"15923","9502","0","1","42.5","0","0","0","true","2","","true","2024-06-18T15:46:15+00:00"
"15925","9353","0","1","0","0","0","0","true","2","","true","2024-06-18T16:57:35+00:00"
"15926","9350","302","1","65","32.29","0","0","true","1","","true","2024-06-18T17:04:00+00:00"
"15927","9356","0","1","0","0","0","0","true","2","","true","2024-06-18T17:08:51+00:00"
"15928","9356","994","1","18.22","0","0","0","true","1","","true","2024-06-18T17:09:06+00:00"
"15930","9353","906","1","80","0","0","0","true","1","","true","2024-06-18T17:29:42+00:00"
"15931","9353","17","1","0","0","0","0","true","1","","true","2024-06-18T17:29:52+00:00"
"15932","9353","994","1","0","0","0","0","true","1","","true","2024-06-18T17:29:55+00:00"
"15933","0","0","1","0","0","0","0","true","2","","true","2024-06-18T17:33:36+00:00"
"15934","9354","0","1","0","0","0","0","true","2","","true","2024-06-18T17:45:45+00:00"
"15935","9354","0","1","900","0","0","0","true","3","","true","2024-06-18T17:46:26+00:00"
"15936","9356","17","1","19.72","0","0","0","true","1","","true","2024-06-18T18:49:53+00:00"
"15939","9376","0","1","0","0","0","0","true","2","","true","2024-06-18T19:12:02+00:00"
"15940","9376","6","1","0","0","0","0","true","1","","true","2024-06-18T20:19:08+00:00"
"15941","9376","991","1","0","0","0","0","true","1","","true","2024-06-18T20:19:09+00:00"
"15942","9376","0","1","30","0","100","0","true","3","","true","2024-06-18T20:19:47+00:00"
"15943","9376","0","1","30","0","0","0","true","3","","true","2024-06-18T20:20:10+00:00"
"15944","9367","0","1","0","0","0","0","true","2","","true","2024-06-18T20:36:55+00:00"
"15945","9367","991","1","10.33","0","0","0","true","1","","true","2024-06-18T20:37:06+00:00"
"15946","9367","0","1","30","0","0","0","true","2","","true","2024-06-18T20:37:21+00:00"
"15947","0","994","1","18.22","0","0","0","true","1","","true","2024-06-18T20:44:04+00:00"
"15948","0","1190","1","18.78","0","0","0","true","1","","true","2024-06-18T20:44:06+00:00"
"15950","9400","0","1","130","0","0","0","true","3","","true","2024-06-18T21:29:41+00:00"
"15951","9400","0","1","170","0","0","0","true","2","","true","2024-06-18T21:30:14+00:00"
"15952","9400","157","1","25","0","0","0","false","1","","true","2024-06-18T21:30:21+00:00"
"15953","9374","991","2","10.33","0","0","0","true","1","","false","2024-06-19T14:05:05+00:00"
"15954","9467","0","1","0","0","0","0","true","2","","true","2024-06-19T14:07:41+00:00"
"15955","9467","0","1","50","0","0","0","true","2","","true","2024-06-19T14:08:14+00:00"
"15957","9378","991","1","10.33","0","0","0","true","1","","false","2024-06-19T14:57:39+00:00"
"15958","9378","6","1","13.15","0","0","0","true","1","","false","2024-06-19T14:57:39+00:00"
"15960","9572","0","1","0","0","0","0","true","2","","true","2024-06-19T15:23:43+00:00"
"15961","9572","0","1","63.75","0","0","0","true","2","","true","2024-06-19T15:24:33+00:00"
"15962","9388","576","1","25","11.49","0","0","true","1","","true","2024-06-19T16:19:56+00:00"
"15963","9445","0","1","0","0","0","0","true","2","","true","2024-06-19T16:20:11+00:00"
"15964","9445","519","1","70","0","0","0","true","2","","true","2024-06-19T16:22:29+00:00"
"15965","9445","1036","1","35","0","0","0","true","1","","true","2024-06-19T16:23:19+00:00"
"15967","9389","53","2","12","5.99","0","0","true","1","","false","2024-06-19T17:07:49+00:00"
"15968","9408","0","1","0","0","0","0","true","2","","true","2024-06-19T18:12:56+00:00"
"15969","9397","0","1","0","0","0","0","true","2","","true","2024-06-19T19:01:50+00:00"
"15970","9397","1190","1","18.78","0","0","0","true","1","","true","2024-06-19T19:02:27+00:00"
"15971","9397","994","1","18.22","0","0","0","true","1","","true","2024-06-19T19:02:29+00:00"
"15972","9502","0","1","35","0","0","0","true","3","","true","2024-06-19T19:08:33+00:00"
"15973","9502","0","1","28.33","0","0","0","true","2","","true","2024-06-19T19:08:56+00:00"
"15974","9399","0","1","45","0","0","0","true","3","","true","2024-06-19T19:40:00+00:00"
"15975","9399","0","1","63.75","0","0","0","true","2","","true","2024-06-19T19:40:19+00:00"
"15977","9408","142","2","10","0","0","0","true","1","","true","2024-06-19T22:10:43+00:00"
"15978","9408","156","2","15","0","0","0","true","1","","true","2024-06-19T22:10:48+00:00"
"15979","9408","317","2","12","0","0","0","true","1","","true","2024-06-19T22:10:55+00:00"
"15981","9408","0","1","20","0","0","0","true","2","","true","2024-06-20T13:53:15+00:00"
"15982","9620","0","1","0","0","0","0","true","2","","true","2024-06-20T14:10:42+00:00"
"15983","9432","0","1","0","0","0","0","true","2","","true","2024-06-20T14:25:00+00:00"
"15984","9432","142","2","10","0","0","0","true","1","","true","2024-06-20T14:25:35+00:00"
"15985","9432","156","2","15","0","0","0","true","1","","true","2024-06-20T14:25:35+00:00"
"15986","9432","317","2","12","0","0","0","true","1","","true","2024-06-20T14:25:36+00:00"
"15988","9432","1036","2","35","0","0","0","true","1","","true","2024-06-20T14:25:46+00:00"
"15989","9410","323","2","54.49","29.99","0","0","true","1","","true","2024-06-20T14:27:39+00:00"
"15990","9410","142","1","10","0","0","0","true","1","","true","2024-06-20T14:28:35+00:00"
"15991","9410","156","1","15","0","0","0","true","1","","true","2024-06-20T14:28:39+00:00"
"15992","9410","317","1","12","0","0","0","true","1","","true","2024-06-20T14:28:42+00:00"
"15993","9419","0","1","0","0","0","0","true","2","","true","2024-06-20T16:46:39+00:00"
"15994","9419","994","1","0","0","0","0","true","1","","true","2024-06-20T17:09:35+00:00"
"15995","9419","1190","1","18.78","0","0","0","true","1","","true","2024-06-20T17:09:37+00:00"
"15996","9791","0","1","0","0","0","0","true","2","","true","2024-06-20T17:46:50+00:00"
"15997","9429","0","1","1200","0","0","0","true","3","","true","2024-06-20T20:51:39+00:00"
"15998","9434","0","1","0","0","0","0","true","2","","true","2024-06-20T21:28:47+00:00"
"15999","9434","1117","1","25","0","0","0","true","1","","true","2024-06-20T21:29:20+00:00"
"16000","9434","391","1","12","0","0","0","true","1","","true","2024-06-20T21:29:25+00:00"
"16001","9444","173","1","190","0","0","0","true","1","","true","2024-06-20T21:30:31+00:00"
"16002","9444","172","1","160","0","0","0","true","1","","true","2024-06-20T21:30:31+00:00"
"16003","9444","0","1","230","0","0","0","false","3","","true","2024-06-20T21:30:56+00:00"
"16004","9445","0","1","5","0","0","0","true","3","","true","2024-06-20T22:11:59+00:00"
"16005","9445","142","1","10","0","0","0","true","1","","true","2024-06-20T22:12:06+00:00"
"16006","9455","0","1","0","0","0","0","true","2","","true","2024-06-21T13:15:31+00:00"
"16007","9444","159","1","30","0","0","1","true","1","","true","2024-06-21T14:02:01+00:00"
"16008","9446","456","1","30","0","0","0","true","1","","false","2024-06-21T14:13:34+00:00"
"16009","9476","0","1","0","0","0","0","true","2","","true","2024-06-21T14:53:18+00:00"
"16011","9566","0","1","0","0","0","0","true","2","","true","2024-06-21T15:34:39+00:00"
"16013","9452","963","1","40","0","0","0","true","1","","true","2024-06-21T16:00:14+00:00"
"16014","9453","654","1","20","10.99","0","0","true","1","","false","2024-06-21T16:54:36+00:00"
"16015","9508","0","1","0","0","0","0","true","2","","true","2024-06-21T17:13:16+00:00"
"16016","9467","0","1","37","0","0","0","true","3","","true","2024-06-21T17:36:36+00:00"
"16017","9459","0","1","260","0","0","0","true","3","","true","2024-06-21T17:40:00+00:00"
"16018","9459","0","1","50","0","0","0","true","2","","true","2024-06-21T17:40:26+00:00"
"16019","9455","142","2","10","0","0","0","true","1","","true","2024-06-21T18:58:45+00:00"
"16020","9455","156","2","15","0","0","0","true","1","","true","2024-06-21T18:58:48+00:00"
"16021","9455","317","2","12","0","0","0","true","1","","true","2024-06-21T18:58:49+00:00"
"16022","9455","316","1","3.5","0","0","0","true","1","","true","2024-06-21T18:58:50+00:00"
"16023","9461","0","1","0","0","0","0","true","2","","true","2024-06-21T19:43:36+00:00"
"16024","9459","366","1","40","0","0","0","true","1","","true","2024-06-21T20:08:50+00:00"
"16025","9461","994","1","18.22","0","0","0","true","1","","true","2024-06-21T20:12:04+00:00"
"16026","9461","991","1","10.33","0","0","0","true","1","","true","2024-06-21T20:12:06+00:00"
"16027","9525","0","1","42.5","0","0","0","true","2","","true","2024-06-21T20:46:26+00:00"
"16028","9525","991","1","10.33","0","0","0","true","1","","true","2024-06-21T20:46:31+00:00"
"16029","9464","615","1","6","3.49","0","0","true","1","","false","2024-06-22T14:37:08+00:00"
"16030","9464","721","1","8","0","0","0","true","1","","false","2024-06-22T14:37:12+00:00"
"16031","9464","794","1","10","5.89","0","0","true","1","","false","2024-06-22T14:37:50+00:00"
"16032","9466","455","1","120","75","0","0","true","1","","false","2024-06-22T14:51:53+00:00"
"16033","9466","0","1","6","0","0","0","false","1","","false","2024-06-22T14:52:08+00:00"
"16034","9468","81","1","8","4.49","0","0","true","1","","false","2024-06-22T14:58:44+00:00"
"16035","9566","0","1","1564.94","0","0","0","true","3","","true","2024-06-22T15:04:44+00:00"
"16036","9471","0","1","0","0","0","0","true","2","","true","2024-06-22T15:27:44+00:00"
"16037","9471","142","2","10","0","0","0","true","1","","true","2024-06-22T15:28:13+00:00"
"16038","9471","156","2","15","0","0","0","true","1","","true","2024-06-22T15:28:14+00:00"
"16039","9471","317","2","12","0","0","0","true","1","","true","2024-06-22T15:28:14+00:00"
"16040","9484","0","1","0","0","0","0","true","2","","true","2024-06-22T15:32:21+00:00"
"16042","9484","156","2","15","0","0","0","true","1","","true","2024-06-22T15:33:02+00:00"
"16044","9681","0","1","0","0","0","0","true","2","","true","2024-06-22T15:34:25+00:00"
"16045","9681","157","1","25","0","0","0","false","1","","true","2024-06-22T15:34:56+00:00"
"16046","9552","0","1","0","0","0","0","true","2","","true","2024-06-22T15:51:10+00:00"
"16047","9552","0","2","40","0","0","0","true","3","","true","2024-06-22T15:52:12+00:00"
"16051","9548","0","1","0","0","0","0","true","2","","true","2024-06-22T16:10:42+00:00"
"16052","9548","15","1","27.23","0","0","0","true","1","","true","2024-06-22T16:14:37+00:00"
"16053","9548","991","1","10.33","0","0","0","true","1","","true","2024-06-22T16:14:38+00:00"
"16055","9470","0","1","8","0","0","0","false","1","","false","2024-06-22T16:47:53+00:00"
"16056","9470","721","1","8","0","0","0","true","1","","false","2024-06-22T16:48:00+00:00"
"16057","9476","199","1","25","7.29","0","0","true","1","","true","2024-06-22T17:29:34+00:00"
"16058","9476","889","1","60","0","0","0","false","1","","true","2024-06-22T17:29:38+00:00"
"16059","9476","987","1","15","0","0","0","true","1","","true","2024-06-22T17:29:50+00:00"
"16060","9572","0","1","160","0","0","0","true","3","","true","2024-06-22T18:14:15+00:00"
"16061","9508","723","1","25","0","0","0","true","1","","true","2024-06-22T18:15:04+00:00"
"16062","9508","685","1","85","0","0","0","true","1","","true","2024-06-22T18:15:14+00:00"
"16063","9474","1095","2","50","0","0","0","true","1","","false","2024-06-22T18:48:41+00:00"
"16065","9474","1190","1","18.78","0","0","0","true","1","","false","2024-06-22T18:48:51+00:00"
"16066","9668","0","1","0","0","0","0","true","2","","true","2024-06-22T19:00:15+00:00"
"16067","9668","994","1","18.22","0","0","0","true","1","","true","2024-06-22T19:02:55+00:00"
"16068","9668","991","1","10.33","0","0","0","true","1","","true","2024-06-22T19:02:58+00:00"
"16069","9477","991","2","10.33","0","0","0","true","1","","false","2024-06-22T19:55:42+00:00"
"16070","9519","0","1","0","0","0","0","true","2","","true","2024-06-22T20:00:30+00:00"
"16071","9481","0","1","0","0","0","0","true","2","","true","2024-06-23T14:20:25+00:00"
"16072","9481","994","1","18.22","0","0","0","true","1","","true","2024-06-23T14:57:47+00:00"
"16073","9481","991","1","10.33","0","0","0","true","1","","true","2024-06-23T14:57:48+00:00"
"16074","9482","416","2","32","0","0","0","true","1","","false","2024-06-23T15:35:00+00:00"
"16075","9482","240","1","91.95","49.69","0","0","true","1","","false","2024-06-23T15:35:17+00:00"
"16076","9576","0","1","0","0","0","0","true","2","","true","2024-06-23T15:56:29+00:00"
"16077","9525","1036","2","35","0","0","0","true","1","","true","2024-06-23T16:51:03+00:00"
"16078","9525","142","2","10","0","0","0","true","1","","true","2024-06-23T16:51:14+00:00"
"16079","9483","991","1","10.33","0","0","0","true","1","","false","2024-06-23T17:07:35+00:00"
"16080","9546","0","1","0","0","0","0","true","2","","true","2024-06-23T19:21:41+00:00"
"16081","9488","941","1","12","5.99","0","0","true","1","","false","2024-06-23T19:31:34+00:00"
"16082","9498","0","1","0","0","0","0","true","2","","true","2024-06-24T13:58:53+00:00"
"16083","9494","638","1","25","4.476153846","0","0","true","1","","false","2024-06-24T14:03:34+00:00"
"16084","0","519","1","70","0","0","0","true","2","","true","2024-06-24T14:23:31+00:00"
"16085","0","138","3","3","0","0","0","true","1","","true","2024-06-24T14:23:48+00:00"
"16086","0","139","2","3","1.19","0","0","true","1","","true","2024-06-24T14:24:06+00:00"
"16087","0","316","2","3.5","0","0","0","true","1","","true","2024-06-24T14:24:15+00:00"
"16088","0","142","2","10","0","0","0","true","1","","true","2024-06-24T14:24:29+00:00"
"16089","0","156","2","15","0","0","0","true","1","","true","2024-06-24T14:24:37+00:00"
"16090","9496","941","2","12","5.99","0","0","true","1","","false","2024-06-24T14:30:53+00:00"
"16091","9498","641","1","60","26.99","0","0","true","1","","true","2024-06-24T14:39:35+00:00"
"16092","9498","6","1","13.15","0","0","0","true","1","","true","2024-06-24T14:39:39+00:00"
"16093","9498","991","1","10.33","0","0","0","true","1","","true","2024-06-24T14:39:41+00:00"
"16099","9519","299","1","30","0","0","0","true","1","","true","2024-06-24T15:55:50+00:00"
"16101","9519","0","1","63.75","0","0","0","true","2","","true","2024-06-24T15:57:29+00:00"
"16102","9505","0","1","0","0","0","0","true","2","","true","2024-06-24T16:38:26+00:00"
"16103","9505","317","1","12","0","0","0","true","1","","true","2024-06-24T16:38:36+00:00"
"16104","9503","941","2","12","5.99","0","0","true","1","","false","2024-06-24T17:21:16+00:00"
"16105","9546","1193","1","35","0","0","0","true","1","","true","2024-06-24T17:41:10+00:00"
"16106","9546","685","1","85","0","0","0","true","1","","true","2024-06-24T17:41:11+00:00"
"16107","9642","0","1","0","0","0","0","true","2","","true","2024-06-24T17:43:35+00:00"
"16108","9616","0","1","0","0","0","0","true","2","","true","2024-06-24T18:34:53+00:00"
"16109","9616","427","1","600","0","0","0","true","1","","true","2024-06-24T18:35:27+00:00"
"16110","9616","0","1","600","0","0","0","true","3","","true","2024-06-24T18:36:23+00:00"
"16111","9616","189","1","70","42.79","0","0","true","1","","true","2024-06-24T18:37:55+00:00"
"16112","9616","1157","1","100","65.39","0","0","true","1","","true","2024-06-24T18:38:05+00:00"
"16113","9616","381","2","40","23","0","0","true","1","","true","2024-06-24T18:38:50+00:00"
"16114","9616","700","2","20","6.39","0","0","true","1","","true","2024-06-24T18:39:43+00:00"
"16115","9510","991","1","10.33","0","0","0","true","1","","false","2024-06-24T19:57:56+00:00"
"16116","9513","962","1","40","0","0","0","true","1","","false","2024-06-24T20:39:48+00:00"
"16117","9616","0","1","0","0","0","0","true","2","","true","2024-06-24T21:14:47+00:00"
"16118","9516","1154","1","24","0","0","0","true","1","","false","2024-06-24T21:25:07+00:00"
"16119","9516","786","1","50","25.2","0","0","true","1","","false","2024-06-24T21:25:10+00:00"
"16120","9576","157","1","25","0","0","0","false","1","","true","2024-06-25T13:14:11+00:00"
"16121","9584","0","1","0","0","0","0","true","2","","true","2024-06-25T14:12:15+00:00"
"16122","9584","994","1","18.22","0","0","0","true","1","","true","2024-06-25T14:13:01+00:00"
"16124","9584","142","2","10","0","0","0","true","1","","true","2024-06-25T14:13:06+00:00"
"16125","9584","156","2","15","0","0","0","true","1","","true","2024-06-25T14:13:07+00:00"
"16126","9584","317","2","12","0","0","0","true","1","","true","2024-06-25T14:13:07+00:00"
"16127","9584","196","1","42","15.79","0","0","true","1","","true","2024-06-25T14:13:34+00:00"
"16128","9531","0","1","0","0","0","0","true","2","","true","2024-06-25T15:01:12+00:00"
"16129","9531","991","1","10.33","0","0","0","true","1","","true","2024-06-25T15:14:11+00:00"
"16130","9531","6","1","13.15","0","0","0","true","1","","true","2024-06-25T15:14:12+00:00"
"16131","9530","930","1","20","5.334","0","0","true","1","","false","2024-06-25T15:34:17+00:00"
"16132","9530","742","1","4","1.69","0","0","true","1","","false","2024-06-25T15:34:20+00:00"
"16133","9533","0","1","0","0","0","0","true","2","","true","2024-06-25T15:52:37+00:00"
"16134","9533","0","1","20","0","0","0","true","2","","true","2024-06-25T16:14:13+00:00"
"16135","9667","0","1","470","0","0","0","true","3","","true","2024-06-25T16:47:43+00:00"
"16136","9558","0","1","14","0","0","0","true","3","","true","2024-06-25T16:50:25+00:00"
"16137","9558","0","1","63.75","0","0","0","true","2","","true","2024-06-25T16:50:49+00:00"
"16138","9558","485","1","15","6.99","0","0","true","1","","true","2024-06-25T16:53:08+00:00"
"16139","9558","0","1","7.08","0","0","0","true","2","","true","2024-06-25T16:53:26+00:00"
"16140","9541","0","1","92","0","0","0","true","3","","true","2024-06-25T16:55:10+00:00"
"16141","9541","142","2","10","0","0","0","true","1","","true","2024-06-25T16:55:25+00:00"
"16142","9541","156","2","15","0","0","0","true","1","","true","2024-06-25T16:55:26+00:00"
"16144","9541","519","1","70","0","0","0","true","2","","true","2024-06-25T16:55:40+00:00"
"16145","9541","0","1","8","0","0","0","true","3","","true","2024-06-25T16:56:10+00:00"
"16147","9538","991","2","10.33","0","0","0","true","1","","false","2024-06-25T17:13:15+00:00"
"16149","9584","1190","1","18.78","0","0","0","true","1","","true","2024-06-25T18:43:27+00:00"
"16150","9552","994","1","18.22","0","0","0","true","1","","true","2024-06-25T19:50:00+00:00"
"16151","9552","6","1","13.15","0","0","0","true","1","","true","2024-06-25T19:50:06+00:00"
"16152","9554","0","1","0","0","0","0","true","2","","true","2024-06-25T20:31:28+00:00"
"16153","9554","994","1","18.22","0","0","0","true","1","","true","2024-06-25T20:36:43+00:00"
"16156","9554","1190","1","18.78","0","0","0","true","1","","true","2024-06-25T20:39:40+00:00"
"16157","9575","0","1","0","0","0","0","true","2","","true","2024-06-25T21:10:33+00:00"
"16158","11090","0","1","0","0","0","0","true","2","","true","2024-06-25T21:16:45+00:00"
"16159","9642","157","1","25","0","0","0","false","1","","true","2024-06-26T13:24:34+00:00"
"16160","9582","0","1","0","0","0","0","true","2","","true","2024-06-26T13:55:34+00:00"
"16161","9582","0","1","35","0","0","0","true","3","","true","2024-06-26T13:56:22+00:00"
"16162","9582","0","1","28.33","0","0","0","true","2","","true","2024-06-26T13:56:31+00:00"
"16163","9575","206","1","25","9.99","0","0","true","1","","true","2024-06-26T15:50:57+00:00"
"16164","9575","451","1","15","0","0","0","true","1","","true","2024-06-26T15:51:15+00:00"
"16165","9575","139","1","3","1.19","0","0","true","1","","true","2024-06-26T15:51:42+00:00"
"16166","9575","316","1","3.5","0","0","0","true","1","","true","2024-06-26T15:51:48+00:00"
"16168","9570","0","1","0","0","0","0","true","2","","true","2024-06-26T16:33:30+00:00"
"16169","9570","994","1","18.22","0","0","0","true","1","","true","2024-06-26T16:34:00+00:00"
"16170","9570","1190","1","18.78","0","0","0","true","1","","true","2024-06-26T16:34:01+00:00"
"16171","9577","0","1","63.75","0","0","0","true","2","","true","2024-06-26T17:25:15+00:00"
"16172","9577","1179","1","12","0","0","0","true","1","","true","2024-06-26T17:53:37+00:00"
"16173","9577","0","1","20","0","0","0","true","2","","true","2024-06-26T17:54:02+00:00"
"16175","9573","0","1","0","0","0","0","true","2","","true","2024-06-26T18:55:04+00:00"
"16176","9573","6","1","13.15","0","0","0","true","1","","true","2024-06-26T19:06:36+00:00"
"16177","9573","991","1","10.33","0","0","0","true","1","","true","2024-06-26T19:06:36+00:00"
"16178","9578","0","1","20","0","0","0","true","3","","true","2024-06-26T22:04:15+00:00"
"16179","9578","0","1","10","0","0","0","true","3","","true","2024-06-26T22:04:31+00:00"
"16180","9663","0","1","0","0","0","0","true","2","","true","2024-06-27T14:03:27+00:00"
